Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
209171_HY5CNBGXT_TCDM_2_E06_C64_3_1_i_TAGGCT_S45_trim1										13.648271049078911	4.105314905583667	7.162103132102859	2.3284903315348293	1.8518824677024746	0.0	0.0
209172_HY5CNBGXT_TCDM_2_F06_C14_3_1_o_CTCCAT_S46_trim1										12.76002703786803	3.374026790746139	5.351776420022262	1.5561680034127572	0.6548601668562722	0.0	0.0
209173_HY5CNBGXT_TCDM_2_G06_X9_35_2_o_GCATGG_S47_trim1										12.725085247155828	3.556522097846387	5.788814747140717	1.710189978983703	0.8546222792617186	0.09904224741742736	0.0
209174_HY5CNBGXT_TCDM_2_H06_C64_3_2_o_AATAGC_S48_trim1										12.352178044501343	3.285334794757444	5.355457278250287	1.4288038472471045	1.1610368886793239	0.0	0.0
209175_HY5CNBGXT_TCDM_2_A07_X9_35_1_i_GTGCCA_S49_trim1										13.536085124760472	4.611052134087006	7.400195874335963	2.831411643019941	3.1104933132458785	0.0	0.0
209176_HY5CNBGXT_TCDM_2_B07_C64_3_3_i_TCGAGG_S50_trim1										13.250607673730979	4.224069616972695	7.0334647983508285	2.3474073308361803	2.486094157753543	0.0	0.0
209177_HY5CNBGXT_TCDM_2_C07_C17_3_3_i_CACTAA_S51_trim1										12.523675938115517	3.4561055476821894	5.968553938546868	1.513940376730407	0.9297175283884804	0.11458785222914375	0.0
209178_HY5CNBGXT_TCDM_2_D07_X9_35_1_o_GGTATA_S52_trim1										10.580354185868353	2.936241597318014	4.484269242174492	1.033937049982845	0.07165059657809104	0.0	0.0
209179_HY5CNBGXT_TCDM_2_E07_X2_24_3_i_CGCCTG_S53_trim1										12.034148332604008	3.368249382988907	5.972782115745238	2.0520757373628795	1.438070043701506	0.10209543988465154	0.0
209180_HY5CNBGXT_TCDM_2_F07_X2_24_2_o_AATGAA_S54_trim1										12.65301600464603	4.28934951730319	7.645710237407114	2.8211888417034294	4.492821304085607	0.8223316431076568	0.33585943718662514
209181_HY5CNBGXT_TCDM_2_G07_X2_24_1_o_ACAACG_S55_trim1										12.045934363339352	3.4350719696251435	5.328913000146572	1.8470860759296086	1.615506544447634	0.0	0.0
209182_HY5CNBGXT_TCDM_2_H07_X10_39_2_i_ATATCC_S56_trim1										11.539723517195185	3.3212012355665546	4.699448940985896	1.3656078592193188	1.1754672645950834	0.0906880093217306	0.0
209183_HY5CNBGXT_TCDM_2_A08_X2_24_3_o_AGTACT_S57_trim1										12.640757295024507	3.842020130897624	6.41509449437158	1.842884492378855	2.9227224948032697	0.32317076555105473	0.0
209184_HY5CNBGXT_TCDM_2_B08_X2_24_2_i_ATAAGA_S58_trim1										11.086882334833346	3.320262405966868	5.549686456856021	2.165509136737834	1.3781143638908897	0.14518567126039683	0.0
209185_HY5CNBGXT_TCDM_2_C08_X10_39_3_o_GGTGAG_S59_trim1										11.679766317651486	3.1347482343205177	4.964988773759412	1.1657766181997604	0.7460994427437772	0.11832882410930343	0.0
209186_HY5CNBGXT_TCDM_2_D08_X10_39_2_o_TTCCGC_S60_trim1										12.194154775427332	3.5103518356228816	5.364787247023508	1.1220274714779421	1.2451160214970278	0.16426971333859974	0.0
209187_HY5CNBGXT_TCDM_2_E08_X2_24_1_i_GAAGTG_S61_trim1										12.577179029114058	3.552318876926181	5.694247442270992	1.601034671721141	1.7030974188227872	0.0	0.0
209188_HY5CNBGXT_TCDM_2_F08_X10_39_3_i_CAATGC_S62_trim1										12.005165494534781	3.374265327516753	4.492784269274674	1.3478590523001999	0.6513670543842599	0.0	0.0
209189_HY5CNBGXT_TCDM_2_G08_X5_36_3_i_ACGTCT_S63_trim1										14.321884601300692	4.088451506847467	7.438416482530089	2.2182367547178075	2.1499468678788483	0.17043938330837666	0.0
209190_HY5CNBGXT_TCDM_2_H08_C64_4_2_i_CAGGAC_S64_trim1										14.173894208154772	4.557208250318574	7.60907287827997	2.5744308403146765	3.595237397874583	0.4818034250210382	0.0
209191_HY5CNBGXT_TCDM_2_A09_C64_4_3_i_AAGCTC_S65_trim1										12.305640183729052	3.67214084817487	6.005754718274958	2.2010431851074257	1.6686457133289125	0.11324875416560115	0.0
209192_HY5CNBGXT_TCDM_2_B09_X5_36_2_i_GACGAT_S66_trim1										11.989105787416337	3.62535861656921	5.909955632157071	1.8347407632561212	1.5093729748971678	0.2830972935390097	0.0
209193_HY5CNBGXT_TCDM_2_C09_C64_4_1_i_TCGTTC_S67_trim1										13.469664818667034	4.60176150091477	9.10733317863231	3.4870266887197916	5.1548002855696415	0.9608475599208947	1.2668483068891896
209194_HY5CNBGXT_TCDM_2_D09_C14_4_3_o_CCAATT_S68_trim1										11.125594648443053	3.178735434384276	5.646461413420581	1.6768349682058574	1.277027146442948	0.11998872621107412	0.0
209195_HY5CNBGXT_TCDM_2_E09_C64_4_2_o_AGTTGA_S69_trim1										11.610568768633762	3.403844999918505	5.571577021466332	1.4530348508203172	1.4572016793836289	0.0	0.18684367931857274
209196_HY5CNBGXT_TCDM_2_F09_C64_4_1_o_AACCGA_S70_trim1										11.715932289477125	3.3915189521737195	6.509450546690666	1.6976397706792041	2.4610616642246144	0.4096255180480869	0.5399519465771064
209197_HY5CNBGXT_TCDM_2_G09_X5_36_1_i_CAGATG_S71_trim1										12.465542690652091	3.749292082251087	6.9580216298256286	2.1442999630540065	3.3505255682434614	0.8052554223359756	0.5480676956272972
209198_HY5CNBGXT_TCDM_2_H09_X5_36_2_o_GTAGAA_S72_trim1										11.628482544124342	3.485753418853858	5.6858191133118945	1.5640499921568043	1.79196670366286	0.0	0.2825696482479206
209199_HY5CNBGXT_TCDM_2_A10_A03_4_2_i_GACATC_S73_trim1										11.702384543602252	3.506138194037508	5.209156698947536	1.4719666854901599	1.4347926068870491	0.0	0.0
209200_HY5CNBGXT_TCDM_2_B10_A03_4_3_o_CGATCT_S74_trim1										10.935981610547678	3.2989258480708337	5.829514904498846	1.9758843098758723	2.392784075136024	1.031921616646395	0.23235972560029453
209201_HY5CNBGXT_TCDM_2_C10_A27_4_1_i_CGTCGC_S75_trim1										11.668070703553468	3.4529120876318835	6.02622067208333	1.8145631800016442	1.9765754286852664	0.0	0.23284792901460827
209202_HY5CNBGXT_TCDM_2_D10_A27_4_1_o_ATGGCG_S76_trim1										8.646434487852266	2.8475032529349376	5.429698465990014	2.2013016413215585	3.2462648767475835	1.6026865843148683	0.0
209203_HY5CNBGXT_TCDM_2_E10_A27_4_2_o_ATTGGT_S77_trim1										11.193034336124203	3.1854732831425765	5.811706852974526	1.544083447047918	1.4505757593340092	0.12460608929251599	0.0
209204_HY5CNBGXT_TCDM_2_F10_X4_24_1_o_GCCACA_S78_trim1										11.084771635563673	3.242323216183993	5.682718217582274	1.490548330779448	1.962010238379839	0.1674530582860864	0.0
209205_HY5CNBGXT_TCDM_2_G10_A27_4_2_i_CATCTA_S79_trim1										12.170356630890101	3.685626945604501	6.079512626169045	1.908038434253824	2.082832513149783	0.12002342853876448	0.0
209206_HY5CNBGXT_TCDM_2_H10_A27_4_3_i_AACAAG_S80_trim1										11.743354723235685	3.603564928917444	6.252551486205071	1.8328224742318093	2.411297819305631	0.1350396929300987	0.0
209207_HY5CNBGXT_TCDM_2_A11_X4_24_2_o_GCAGCC_S81_trim1										12.706264057484049	3.3810870710277654	5.2845265208321965	1.283342116696188	0.9011969746149262	0.0	0.0
209208_HY5CNBGXT_TCDM_2_B11_X4_24_1_i_ACTCTT_S82_trim1										14.503262356333249	4.075235697966993	6.446685325414368	2.0178729586425073	1.738260966228285	0.0	0.0
209209_HY5CNBGXT_TCDM_2_C11_X5_36_3_o_TGCTAT_S83_trim1										2.854359042494298	0.9322615646936381	1.2599924710467458	0.0	0.0	0.0	0.0
209210_HY5CNBGXT_TCDM_2_D11_X4_24_2_i_AAGTGG_S84_trim1										12.89564370405346	3.816918197211689	6.925418201074006	2.009829135745519	2.676647805040444	0.0	0.22967425368285518
209211_HY5CNBGXT_TCDM_2_E11_X4_24_3_o_CTCATA_S85_trim1										11.920772237926775	3.172033138734988	5.288907513429213	1.4464541507568183	0.7684660072253193	0.14253776285478195	0.0
209212_HY5CNBGXT_TCDM_2_F11_BLANK_AATCCG_S86_trim1										0.1922207146087743	0.0	0.0	0.0	0.0	0.0	0.0
209213_HY5CNBGXT_TCDM_2_G11_A03_4_1_i_GGCCAA_S87_trim1										11.887055167140339	3.340051850102313	4.653184637364994	1.096790722845404	1.0325017965709928	0.0	0.0
209214_HY5CNBGXT_TCDM_2_H11_X8_37_2_i_AGACCA_S88_trim1										12.253160412303348	3.798693903333075	6.557963781642851	2.0628032833412435	2.4625009910671234	0.0	0.21683990347101637
209215_HY5CNBGXT_TCDM_2_A12_X4_24_3_i_CGCGGA_S89_trim1										12.886026018758681	3.7225152346220334	6.178319552078484	1.8969092217357875	2.0603948893002895	0.0	0.0
209216_HY5CNBGXT_TCDM_2_B12_X8_37_3_o_CCTGCT_S90_trim1										12.195585289273666	3.3567779973938934	5.82222273915916	1.4952785781294458	1.6598938819889455	0.0	0.2172885368696346
209217_HY5CNBGXT_TCDM_2_C12_X8_37_2_o_GCGCTG_S91_trim1										11.310726490265093	3.374489053306972	5.230790640087975	1.5138609039461441	1.3257671005232226	0.1382398147486909	0.0
209218_HY5CNBGXT_TCDM_2_D12_X8_37_1_o_GAACCT_S92_trim1										12.144980802687346	3.6037352391482487	5.972676399571576	1.5641317306568832	1.7467512678230441	0.15424384344187736	0.0
209219_HY5CNBGXT_TCDM_2_E12_X8_37_3_i_TTCGAG_S93_trim1										12.661804197274504	3.548695941771842	5.909861611422705	1.4374485126618435	1.7592906584427863	0.0	0.15987439449774507
209220_HY5CNBGXT_TCDM_2_F12_C14_4_1_i_AGAATC_S94_trim1										12.797740254168913	3.9711183783108632	6.714492977250888	1.6964852584147192	2.2574409801438677	0.11030010106829831	0.0
209221_HY5CNBGXT_TCDM_2_G12_X8_37_1_i_AGGCAT_S95_trim1										12.31286153403441	3.409837698003151	5.473593570096972	1.4490166553942292	1.4493431575698474	0.0	0.0
209222_HY5CNBGXT_TCDM_2_H12_C14_4_1_o_ACACGC_S96_trim1										12.779708632429637	3.452954629484964	5.882398989554229	1.5604577055379154	1.8903600863814107	0.1484560713795728	0.0
