gene_id	colors
Manes.15G134500.v8.1	turquoise
Manes.15G134900.v8.1	grey
Manes.15G135000.v8.1	turquoise
Manes.15G135200.v8.1	grey
Manes.15G135300.v8.1	grey
Manes.15G135500.v8.1	grey
Manes.15G135600.v8.1	yellow
Manes.15G135900.v8.1	grey
Manes.15G136100.v8.1	green
Manes.15G136300.v8.1	grey
Manes.15G136500.v8.1	grey
Manes.15G136600.v8.1	turquoise
Manes.15G136700.v8.1	turquoise
Manes.15G136800.v8.1	brown
Manes.15G136900.v8.1	black
Manes.15G137000.v8.1	grey
Manes.15G137200.v8.1	grey
Manes.15G137400.v8.1	turquoise
Manes.15G137500.v8.1	grey
Manes.15G137700.v8.1	grey
Manes.15G137800.v8.1	grey
Manes.15G137900.v8.1	yellow
Manes.15G138000.v8.1	grey
Manes.15G138200.v8.1	grey
Manes.15G138400.v8.1	turquoise
Manes.15G138700.v8.1	turquoise
Manes.15G138800.v8.1	grey
Manes.15G138900.v8.1	grey
Manes.15G139000.v8.1	turquoise
Manes.15G139200.v8.1	blue
Manes.15G139400.v8.1	grey
Manes.15G139600.v8.1	brown
Manes.15G139700.v8.1	turquoise
Manes.15G139800.v8.1	turquoise
Manes.15G139900.v8.1	yellow
Manes.15G140200.v8.1	turquoise
Manes.15G140300.v8.1	brown
Manes.15G140400.v8.1	grey
Manes.15G140500.v8.1	blue
Manes.15G140700.v8.1	blue
Manes.15G140900.v8.1	yellow
Manes.15G141000.v8.1	turquoise
Manes.15G141100.v8.1	turquoise
Manes.15G141200.v8.1	blue
Manes.15G141400.v8.1	brown
Manes.15G141500.v8.1	grey
Manes.15G141700.v8.1	grey
Manes.15G141800.v8.1	grey
Manes.15G142300.v8.1	turquoise
Manes.15G142400.v8.1	brown
Manes.15G142500.v8.1	turquoise
Manes.15G142700.v8.1	grey
Manes.15G142800.v8.1	turquoise
Manes.15G142950.v8.1	blue
Manes.15G143000.v8.1	grey
Manes.15G143100.v8.1	brown
Manes.15G143300.v8.1	turquoise
Manes.15G143400.v8.1	turquoise
Manes.15G143500.v8.1	purple
Manes.15G143600.v8.1	blue
Manes.15G143700.v8.1	turquoise
Manes.15G143716.v8.1	turquoise
Manes.15G143900.v8.1	yellow
Manes.15G144000.v8.1	grey
Manes.15G144100.v8.1	grey
Manes.15G144300.v8.1	grey
Manes.15G144501.v8.1	grey
Manes.15G144800.v8.1	grey
Manes.15G144900.v8.1	turquoise
Manes.15G145000.v8.1	turquoise
Manes.15G145100.v8.1	cyan
Manes.15G145200.v8.1	brown
Manes.15G145300.v8.1	grey
Manes.15G145400.v8.1	grey
Manes.15G145500.v8.1	turquoise
Manes.15G145600.v8.1	turquoise
Manes.15G145800.v8.1	grey
Manes.15G145900.v8.1	turquoise
Manes.15G146000.v8.1	turquoise
Manes.15G146300.v8.1	grey
Manes.15G146400.v8.1	grey
Manes.15G146600.v8.1	grey
Manes.15G146700.v8.1	salmon
Manes.15G147000.v8.1	magenta
Manes.15G147100.v8.1	grey
Manes.15G147300.v8.1	turquoise
Manes.15G147400.v8.1	grey
Manes.15G147500.v8.1	turquoise
Manes.15G147600.v8.1	turquoise
Manes.15G147700.v8.1	grey
Manes.15G147750.v8.1	purple
Manes.15G147900.v8.1	grey
Manes.15G148000.v8.1	grey
Manes.15G148200.v8.1	grey
Manes.15G148400.v8.1	brown
Manes.15G148600.v8.1	grey
Manes.15G148800.v8.1	red
Manes.15G149200.v8.1	grey
Manes.15G149300.v8.1	turquoise
Manes.15G149500.v8.1	blue
Manes.15G149700.v8.1	turquoise
Manes.15G149900.v8.1	grey
Manes.15G150000.v8.1	turquoise
Manes.15G150700.v8.1	green
Manes.15G150900.v8.1	grey
Manes.15G151000.v8.1	turquoise
Manes.15G151100.v8.1	turquoise
Manes.15G151200.v8.1	yellow
Manes.15G150300.v8.1	green
Manes.15G150500.v8.1	turquoise
Manes.15G151400.v8.1	grey
Manes.15G151500.v8.1	midnightblue
Manes.15G151600.v8.1	grey
Manes.15G151700.v8.1	grey
Manes.15G151800.v8.1	grey
Manes.15G151900.v8.1	grey
Manes.15G152100.v8.1	pink
Manes.15G152200.v8.1	yellow
Manes.15G152300.v8.1	turquoise
Manes.15G152500.v8.1	brown
Manes.15G152600.v8.1	grey
Manes.15G152700.v8.1	turquoise
Manes.15G152800.v8.1	blue
Manes.15G152900.v8.1	yellow
Manes.15G153100.v8.1	grey
Manes.15G153200.v8.1	grey
Manes.15G153233.v8.1	grey
Manes.15G153700.v8.1	grey
Manes.15G153800.v8.1	grey
Manes.15G154400.v8.1	tan
Manes.15G154500.v8.1	brown
Manes.15G154600.v8.1	turquoise
Manes.15G155100.v8.1	yellow
Manes.15G155200.v8.1	grey
Manes.15G155300.v8.1	grey
Manes.15G155400.v8.1	turquoise
Manes.15G155500.v8.1	black
Manes.15G155600.v8.1	turquoise
Manes.15G155700.v8.1	grey
Manes.15G155800.v8.1	grey
Manes.15G155900.v8.1	turquoise
Manes.15G156000.v8.1	yellow
Manes.15G156300.v8.1	turquoise
Manes.15G156400.v8.1	turquoise
Manes.15G156500.v8.1	brown
Manes.15G156600.v8.1	turquoise
Manes.15G156700.v8.1	turquoise
Manes.15G156900.v8.1	grey
Manes.15G157000.v8.1	grey
Manes.15G157100.v8.1	grey
Manes.15G157200.v8.1	turquoise
Manes.15G157300.v8.1	turquoise
Manes.15G157400.v8.1	grey
Manes.15G157600.v8.1	grey
Manes.15G157700.v8.1	brown
Manes.15G157800.v8.1	blue
Manes.15G157900.v8.1	turquoise
Manes.15G158000.v8.1	black
Manes.15G158100.v8.1	yellow
Manes.15G158200.v8.1	grey
Manes.15G158300.v8.1	turquoise
Manes.15G158400.v8.1	grey
Manes.15G158600.v8.1	brown
Manes.15G158700.v8.1	grey
Manes.15G158800.v8.1	turquoise
Manes.15G158900.v8.1	turquoise
Manes.15G159000.v8.1	grey
Manes.15G159100.v8.1	magenta
Manes.15G159200.v8.1	blue
Manes.15G159300.v8.1	turquoise
Manes.15G159400.v8.1	turquoise
Manes.15G159500.v8.1	red
Manes.15G159600.v8.1	turquoise
Manes.15G159700.v8.1	turquoise
Manes.15G159800.v8.1	grey
Manes.15G160000.v8.1	grey
Manes.15G160100.v8.1	grey
Manes.15G160200.v8.1	turquoise
Manes.15G160400.v8.1	grey
Manes.15G160500.v8.1	grey
Manes.15G160600.v8.1	grey
Manes.15G160800.v8.1	turquoise
Manes.15G160900.v8.1	turquoise
Manes.15G161000.v8.1	turquoise
Manes.15G161100.v8.1	grey
Manes.15G161200.v8.1	grey
Manes.15G161500.v8.1	grey
Manes.15G161600.v8.1	blue
Manes.15G161800.v8.1	grey
Manes.15G161900.v8.1	yellow
Manes.15G162000.v8.1	green
Manes.15G162100.v8.1	grey
Manes.15G162300.v8.1	grey
Manes.15G162502.v8.1	grey
Manes.15G162600.v8.1	turquoise
Manes.15G162700.v8.1	turquoise
Manes.15G162800.v8.1	turquoise
Manes.15G163200.v8.1	turquoise
Manes.15G163300.v8.1	grey
Manes.15G163400.v8.1	yellow
Manes.15G163500.v8.1	grey
Manes.15G163600.v8.1	turquoise
Manes.15G163700.v8.1	green
Manes.15G163900.v8.1	turquoise
Manes.15G164000.v8.1	turquoise
Manes.15G164100.v8.1	turquoise
Manes.15G164200.v8.1	turquoise
Manes.15G164300.v8.1	grey
Manes.15G164500.v8.1	turquoise
Manes.15G164600.v8.1	grey
Manes.15G164700.v8.1	purple
Manes.15G164800.v8.1	turquoise
Manes.15G165000.v8.1	turquoise
Manes.15G165100.v8.1	purple
Manes.15G165200.v8.1	grey
Manes.15G165300.v8.1	grey
Manes.15G165400.v8.1	turquoise
Manes.15G165900.v8.1	blue
Manes.15G166000.v8.1	yellow
Manes.15G166100.v8.1	pink
Manes.15G166150.v8.1	grey
Manes.15G166200.v8.1	blue
Manes.15G166300.v8.1	turquoise
Manes.15G166401.v8.1	grey
Manes.15G166600.v8.1	grey
Manes.15G166700.v8.1	grey
Manes.15G166800.v8.1	blue
Manes.15G166900.v8.1	grey
Manes.15G167000.v8.1	grey
Manes.15G167200.v8.1	turquoise
Manes.15G167300.v8.1	turquoise
Manes.15G167500.v8.1	grey
Manes.15G167600.v8.1	turquoise
Manes.15G167800.v8.1	grey
Manes.15G167900.v8.1	blue
Manes.15G168200.v8.1	grey
Manes.15G168300.v8.1	grey
Manes.15G168600.v8.1	turquoise
Manes.15G168700.v8.1	blue
Manes.15G169000.v8.1	grey
Manes.15G169200.v8.1	green
Manes.15G169300.v8.1	grey
Manes.15G169400.v8.1	blue
Manes.15G169500.v8.1	turquoise
Manes.15G169600.v8.1	yellow
Manes.15G170000.v8.1	grey
Manes.15G170100.v8.1	turquoise
Manes.15G170300.v8.1	salmon
Manes.15G170400.v8.1	turquoise
Manes.15G170600.v8.1	turquoise
Manes.15G174500.v8.1	turquoise
Manes.15G174300.v8.1	grey
Manes.15G174000.v8.1	grey
Manes.15G173750.v8.1	turquoise
Manes.15G173500.v8.1	blue
Manes.15G173400.v8.1	blue
Manes.15G173300.v8.1	grey
Manes.15G173200.v8.1	turquoise
Manes.15G172900.v8.1	turquoise
Manes.15G172800.v8.1	turquoise
Manes.15G172600.v8.1	grey
Manes.15G172400.v8.1	black
Manes.15G172300.v8.1	grey
Manes.15G172200.v8.1	grey
Manes.15G172100.v8.1	green
Manes.15G172000.v8.1	turquoise
Manes.15G171966.v8.1	grey
Manes.15G171800.v8.1	pink
Manes.15G171600.v8.1	black
Manes.15G171500.v8.1	turquoise
Manes.15G171400.v8.1	lightcyan
Manes.15G171000.v8.1	turquoise
Manes.15G170900.v8.1	yellow
Manes.15G170800.v8.1	grey
Manes.15G174600.v8.1	yellow
Manes.15G174700.v8.1	turquoise
Manes.15G175000.v8.1	grey
Manes.15G177400.v8.1	turquoise
Manes.15G177100.v8.1	turquoise
Manes.15G177000.v8.1	turquoise
Manes.15G177080.v8.1	grey
Manes.15G179300.v8.1	lightcyan
Manes.15G179456.v8.1	turquoise
Manes.15G179508.v8.1	grey
Manes.15G179612.v8.1	blue
Manes.15G176600.v8.1	red
Manes.15G176704.v8.1	turquoise
Manes.15G176912.v8.1	blue
Manes.15G180400.v8.1	turquoise
Manes.15G175200.v8.1	brown
Manes.15G175300.v8.1	grey
Manes.15G175400.v8.1	blue
Manes.15G176300.v8.1	turquoise
Manes.15G175500.v8.1	brown
Manes.15G175600.v8.1	brown
Manes.15G178000.v8.1	grey
Manes.15G177800.v8.1	grey
Manes.15G177500.v8.1	turquoise
Manes.15G176240.v8.1	turquoise
Manes.15G176264.v8.1	brown
Manes.15G176072.v8.1	brown
Manes.15G176636.v8.1	grey
Manes.15G179700.v8.1	red
Manes.15G179800.v8.1	turquoise
Manes.15G179900.v8.1	turquoise
Manes.15G180000.v8.1	green
Manes.15G180100.v8.1	turquoise
Manes.15G180136.v8.1	grey
Manes.15G180300.v8.1	turquoise
Manes.15G180336.v8.1	brown
Manes.15G180348.v8.1	green
Manes.15G180360.v8.1	turquoise
Manes.15G180701.v8.1	grey
Manes.15G180633.v8.1	brown
Manes.15G178400.v8.1	turquoise
Manes.15G178500.v8.1	turquoise
Manes.15G178800.v8.1	green
Manes.15G179000.v8.1	turquoise
Manes.15G181200.v8.1	turquoise
Manes.15G181100.v8.1	salmon
Manes.15G181000.v8.1	yellow
Manes.15G180800.v8.1	turquoise
Manes.15G181250.v8.1	turquoise
Manes.15G181500.v8.1	blue
Manes.15G181800.v8.1	blue
Manes.15G181900.v8.1	brown
Manes.15G183200.v8.1	purple
Manes.15G183100.v8.1	blue
Manes.15G183000.v8.1	grey
Manes.15G182900.v8.1	turquoise
Manes.15G182800.v8.1	turquoise
Manes.15G182500.v8.1	black
Manes.15G182400.v8.1	brown
Manes.15G182200.v8.1	turquoise
Manes.15G181201.v8.1	blue
Manes.15G181801.v8.1	grey
Manes.15G185100.v8.1	grey
Manes.15G185200.v8.1	blue
Manes.15G185300.v8.1	brown
Manes.15G185701.v8.1	brown
Manes.15G185900.v8.1	blue
Manes.15G186150.v8.1	grey
Manes.15G186400.v8.1	brown
Manes.15G186600.v8.1	brown
Manes.15G186800.v8.1	black
Manes.15G187200.v8.1	grey
Manes.15G187301.v8.1	blue
Manes.15G187401.v8.1	grey
Manes.15G187500.v8.1	grey
Manes.15G187600.v8.1	grey
Manes.15G187700.v8.1	grey
Manes.15G187766.v8.1	turquoise
Manes.15G187800.v8.1	brown
Manes.15G188901.v8.1	grey
Manes.15G189900.v8.1	red
Manes.15G190150.v8.1	grey
Manes.15G190275.v8.1	turquoise
Manes.15G190625.v8.1	grey
Manes.15G190662.v8.1	turquoise
Manes.15G190900.v8.1	yellow
Manes.15G191000.v8.1	turquoise
Manes.15G191300.v8.1	turquoise
Manes.15G191550.v8.1	magenta
Manes.15G191800.v8.1	salmon
Manes.15G184400.v8.1	grey
Manes.15G184300.v8.1	grey
Manes.15G183800.v8.1	grey
Manes.15G183700.v8.1	grey
Manes.15G183600.v8.1	grey
Manes.15G183300.v8.1	grey
Manes.15G189800.v8.1	grey
Manes.15G189600.v8.1	grey
Manes.15G189500.v8.1	tan
Manes.15G189400.v8.1	tan
Manes.15G189200.v8.1	turquoise
Manes.15G189000.v8.1	yellow
Manes.15G188900.v8.1	green
Manes.15G188800.v8.1	grey
Manes.15G188721.v8.1	turquoise
Manes.15G188400.v8.1	grey
Manes.15G188300.v8.1	salmon
Manes.15G188200.v8.1	green
Manes.15G188100.v8.1	brown
Manes.15G191900.v8.1	turquoise
Manes.15G192000.v8.1	black
Manes.15G192200.v8.1	yellow
Manes.15G192300.v8.1	grey
Manes.15G192500.v8.1	grey
Manes.15G192600.v8.1	yellow
Manes.15G192700.v8.1	turquoise
Manes.15G192766.v8.1	turquoise
Manes.15G192920.v8.1	turquoise
Manes.15G192960.v8.1	grey
Manes.15G192966.v8.1	grey
Manes.15G192972.v8.1	grey
Manes.15G192980.v8.1	blue
Manes.15G193000.v8.1	turquoise
Manes.16G000200.v8.1	grey
Manes.16G000500.v8.1	turquoise
Manes.16G000600.v8.1	pink
Manes.16G000900.v8.1	grey
Manes.16G001000.v8.1	turquoise
Manes.16G001101.v8.1	turquoise
Manes.16G001200.v8.1	pink
Manes.16G001400.v8.1	grey
Manes.16G001500.v8.1	turquoise
Manes.16G001700.v8.1	grey
Manes.16G001800.v8.1	turquoise
Manes.16G002000.v8.1	turquoise
Manes.16G002100.v8.1	brown
Manes.16G002300.v8.1	purple
Manes.16G002600.v8.1	blue
Manes.16G002700.v8.1	turquoise
Manes.16G002800.v8.1	yellow
Manes.16G002900.v8.1	turquoise
Manes.16G003000.v8.1	purple
Manes.16G003100.v8.1	grey
Manes.16G003200.v8.1	turquoise
Manes.16G003300.v8.1	yellow
Manes.16G003400.v8.1	turquoise
Manes.16G003500.v8.1	grey
Manes.16G004000.v8.1	turquoise
Manes.16G004300.v8.1	red
Manes.16G004400.v8.1	turquoise
Manes.16G005300.v8.1	grey
Manes.16G005600.v8.1	brown
Manes.16G005800.v8.1	grey
Manes.16G005900.v8.1	brown
Manes.16G006000.v8.1	grey
Manes.16G006100.v8.1	grey
Manes.16G006200.v8.1	grey
Manes.16G006300.v8.1	turquoise
Manes.16G006400.v8.1	purple
Manes.16G006500.v8.1	turquoise
Manes.16G006600.v8.1	turquoise
Manes.16G006800.v8.1	turquoise
Manes.16G006900.v8.1	grey
Manes.16G007000.v8.1	turquoise
Manes.16G007100.v8.1	brown
Manes.16G007200.v8.1	grey
Manes.16G007300.v8.1	turquoise
Manes.16G007400.v8.1	grey
Manes.16G007500.v8.1	turquoise
Manes.16G007700.v8.1	grey
Manes.16G007800.v8.1	pink
Manes.16G007900.v8.1	turquoise
Manes.16G008000.v8.1	turquoise
Manes.16G008100.v8.1	grey
Manes.16G008200.v8.1	blue
Manes.16G009600.v8.1	turquoise
Manes.16G009700.v8.1	turquoise
Manes.16G009800.v8.1	turquoise
Manes.16G009900.v8.1	grey
Manes.16G010000.v8.1	grey
Manes.16G010100.v8.1	midnightblue
Manes.16G010200.v8.1	grey
Manes.16G010400.v8.1	grey
Manes.16G010500.v8.1	turquoise
Manes.16G010700.v8.1	cyan
Manes.16G011200.v8.1	brown
Manes.16G011500.v8.1	blue
Manes.16G011600.v8.1	turquoise
Manes.16G011700.v8.1	brown
Manes.16G011800.v8.1	green
Manes.16G011900.v8.1	grey
Manes.16G012000.v8.1	turquoise
Manes.16G012400.v8.1	grey
Manes.16G012700.v8.1	blue
Manes.16G012800.v8.1	turquoise
Manes.16G013201.v8.1	grey
Manes.16G013300.v8.1	turquoise
Manes.16G013400.v8.1	grey
Manes.16G014000.v8.1	purple
Manes.16G014100.v8.1	grey
Manes.16G014233.v8.1	grey
Manes.16G014401.v8.1	pink
Manes.16G014800.v8.1	grey
Manes.16G014850.v8.1	grey
Manes.16G014901.v8.1	grey
Manes.16G018000.v8.1	grey
Manes.16G017900.v8.1	grey
Manes.16G018098.v8.1	brown
Manes.16G017500.v8.1	green
Manes.16G017400.v8.1	grey
Manes.16G017300.v8.1	grey
Manes.16G017200.v8.1	grey
Manes.16G017100.v8.1	grey
Manes.16G017000.v8.1	grey
Manes.16G016900.v8.1	blue
Manes.16G016600.v8.1	tan
Manes.16G016500.v8.1	brown
Manes.16G016400.v8.1	grey
Manes.16G015700.v8.1	grey
Manes.16G015600.v8.1	grey
Manes.16G015500.v8.1	turquoise
Manes.16G015400.v8.1	yellow
Manes.16G015200.v8.1	grey
Manes.16G018800.v8.1	grey
Manes.16G018900.v8.1	turquoise
Manes.16G019000.v8.1	turquoise
Manes.16G019100.v8.1	turquoise
Manes.16G019107.v8.1	grey
Manes.16G019128.v8.1	grey
Manes.16G019132.v8.1	grey
Manes.16G019135.v8.1	grey
Manes.16G019142.v8.1	grey
Manes.16G019156.v8.1	brown
Manes.16G019163.v8.1	turquoise
Manes.16G019170.v8.1	pink
Manes.16G019177.v8.1	grey
Manes.16G019184.v8.1	grey
Manes.16G019191.v8.1	turquoise
Manes.16G019200.v8.1	grey
Manes.16G019300.v8.1	turquoise
Manes.16G019400.v8.1	turquoise
Manes.16G019500.v8.1	turquoise
Manes.16G019600.v8.1	yellow
Manes.16G020000.v8.1	grey
Manes.16G020100.v8.1	grey
Manes.16G020200.v8.1	grey
Manes.16G020400.v8.1	turquoise
Manes.16G020600.v8.1	grey
Manes.16G020700.v8.1	magenta
Manes.16G020800.v8.1	grey
Manes.16G020900.v8.1	turquoise
Manes.16G021000.v8.1	blue
Manes.16G021200.v8.1	grey
Manes.16G021300.v8.1	turquoise
Manes.16G021600.v8.1	grey
Manes.16G021700.v8.1	turquoise
Manes.16G021800.v8.1	grey
Manes.16G021900.v8.1	grey
Manes.16G022000.v8.1	brown
Manes.16G022100.v8.1	turquoise
Manes.16G022300.v8.1	grey
Manes.16G022400.v8.1	turquoise
Manes.16G022600.v8.1	blue
Manes.16G022700.v8.1	grey
Manes.16G022800.v8.1	blue
Manes.16G022901.v8.1	grey
Manes.16G023000.v8.1	yellow
Manes.16G023100.v8.1	yellow
Manes.16G023200.v8.1	grey
Manes.16G023300.v8.1	turquoise
Manes.16G023600.v8.1	grey
Manes.16G023700.v8.1	turquoise
Manes.16G023800.v8.1	brown
Manes.16G023900.v8.1	brown
Manes.16G024300.v8.1	turquoise
Manes.16G024400.v8.1	green
Manes.16G024500.v8.1	green
Manes.16G024600.v8.1	turquoise
Manes.16G024900.v8.1	turquoise
Manes.16G025000.v8.1	grey
Manes.16G025100.v8.1	grey
Manes.16G025200.v8.1	pink
Manes.16G025300.v8.1	pink
Manes.16G025400.v8.1	blue
Manes.16G025500.v8.1	grey
Manes.16G025600.v8.1	grey
Manes.16G025800.v8.1	turquoise
Manes.16G025900.v8.1	grey
Manes.16G026000.v8.1	pink
Manes.16G026100.v8.1	brown
Manes.16G026200.v8.1	turquoise
Manes.16G026300.v8.1	grey
Manes.16G026500.v8.1	turquoise
Manes.16G026600.v8.1	grey
Manes.16G026800.v8.1	turquoise
Manes.16G026900.v8.1	grey
Manes.16G027000.v8.1	blue
Manes.16G027100.v8.1	grey
Manes.16G027300.v8.1	turquoise
Manes.16G027432.v8.1	grey
Manes.16G027500.v8.1	turquoise
Manes.16G027700.v8.1	grey
Manes.16G027900.v8.1	turquoise
Manes.16G028200.v8.1	grey
Manes.16G028300.v8.1	grey
Manes.16G028500.v8.1	green
Manes.16G028700.v8.1	blue
Manes.16G028850.v8.1	purple
Manes.16G028900.v8.1	turquoise
Manes.16G029100.v8.1	green
Manes.16G029300.v8.1	turquoise
Manes.16G029700.v8.1	purple
Manes.16G029800.v8.1	turquoise
Manes.16G029900.v8.1	brown
Manes.16G030000.v8.1	red
Manes.16G030100.v8.1	black
Manes.16G030250.v8.1	turquoise
Manes.16G030600.v8.1	magenta
Manes.16G030700.v8.1	grey
Manes.16G030800.v8.1	grey
Manes.16G031300.v8.1	turquoise
Manes.16G031500.v8.1	purple
Manes.16G031700.v8.1	grey
Manes.16G031800.v8.1	turquoise
Manes.16G031900.v8.1	yellow
Manes.16G032000.v8.1	turquoise
Manes.16G032100.v8.1	tan
Manes.16G032200.v8.1	green
Manes.16G032400.v8.1	yellow
Manes.16G032500.v8.1	grey
Manes.16G032600.v8.1	yellow
Manes.16G032700.v8.1	brown
Manes.16G033200.v8.1	grey
Manes.16G033400.v8.1	blue
Manes.16G033500.v8.1	red
Manes.16G033800.v8.1	blue
Manes.16G033900.v8.1	brown
Manes.16G034100.v8.1	brown
Manes.16G034450.v8.1	grey
Manes.16G034601.v8.1	turquoise
Manes.16G034751.v8.1	turquoise
Manes.16G034900.v8.1	turquoise
Manes.16G035000.v8.1	lightcyan
Manes.16G035100.v8.1	pink
Manes.16G035300.v8.1	turquoise
Manes.16G035400.v8.1	turquoise
Manes.16G035500.v8.1	grey
Manes.16G035600.v8.1	grey
Manes.16G035700.v8.1	blue
Manes.16G035800.v8.1	grey
Manes.16G036100.v8.1	grey
Manes.16G036200.v8.1	turquoise
Manes.16G036300.v8.1	grey
Manes.16G036400.v8.1	grey
Manes.16G037100.v8.1	brown
Manes.16G037200.v8.1	blue
Manes.16G037300.v8.1	grey
Manes.16G037800.v8.1	turquoise
Manes.16G038000.v8.1	pink
Manes.16G038100.v8.1	grey
Manes.16G038300.v8.1	grey
Manes.16G038500.v8.1	blue
Manes.16G039101.v8.1	grey
Manes.16G039600.v8.1	grey
Manes.16G039700.v8.1	turquoise
Manes.16G039950.v8.1	turquoise
Manes.16G040000.v8.1	turquoise
Manes.16G040100.v8.1	pink
Manes.16G040150.v8.1	grey
Manes.16G040225.v8.1	turquoise
Manes.16G040300.v8.1	turquoise
Manes.16G040400.v8.1	grey
Manes.16G040500.v8.1	turquoise
Manes.16G040600.v8.1	turquoise
Manes.16G040800.v8.1	turquoise
Manes.16G041000.v8.1	turquoise
Manes.16G041200.v8.1	grey
Manes.16G041300.v8.1	blue
Manes.16G041400.v8.1	turquoise
Manes.16G041500.v8.1	brown
Manes.16G041700.v8.1	grey
Manes.16G041800.v8.1	blue
Manes.16G041900.v8.1	turquoise
Manes.16G042000.v8.1	brown
Manes.16G042100.v8.1	brown
Manes.16G042200.v8.1	brown
Manes.16G038900.v8.1	turquoise
Manes.16G043120.v8.1	turquoise
Manes.16G042900.v8.1	turquoise
Manes.16G042700.v8.1	grey
Manes.16G042500.v8.1	turquoise
Manes.16G042400.v8.1	blue
Manes.16G042300.v8.1	turquoise
Manes.16G038720.v8.1	pink
Manes.16G038730.v8.1	grey
Manes.16G043400.v8.1	blue
Manes.16G043500.v8.1	grey
Manes.16G043600.v8.1	turquoise
Manes.16G043700.v8.1	blue
Manes.16G043800.v8.1	turquoise
Manes.16G044100.v8.1	grey
Manes.16G044200.v8.1	turquoise
Manes.16G044300.v8.1	grey
Manes.16G044450.v8.1	turquoise
Manes.16G044600.v8.1	blue
Manes.16G044700.v8.1	grey
Manes.16G044801.v8.1	grey
Manes.16G044900.v8.1	green
Manes.16G045000.v8.1	yellow
Manes.16G045200.v8.1	grey
Manes.16G045300.v8.1	yellow
Manes.16G045400.v8.1	grey
Manes.16G045550.v8.1	turquoise
Manes.16G048000.v8.1	magenta
Manes.16G045900.v8.1	turquoise
Manes.16G045800.v8.1	blue
Manes.16G046301.v8.1	black
Manes.16G046800.v8.1	grey
Manes.16G047400.v8.1	turquoise
Manes.16G047500.v8.1	turquoise
Manes.16G047800.v8.1	turquoise
Manes.16G047900.v8.1	turquoise
Manes.16G048001.v8.1	turquoise
Manes.16G048100.v8.1	turquoise
Manes.16G046300.v8.1	turquoise
Manes.16G047576.v8.1	turquoise
Manes.16G047945.v8.1	turquoise
Manes.16G048314.v8.1	turquoise
Manes.16G048683.v8.1	grey
Manes.16G049052.v8.1	grey
Manes.16G050159.v8.1	grey
Manes.16G050900.v8.1	grey
Manes.16G051000.v8.1	yellow
Manes.16G051100.v8.1	blue
Manes.16G051300.v8.1	turquoise
Manes.16G052100.v8.1	turquoise
Manes.16G052000.v8.1	pink
Manes.16G051600.v8.1	turquoise
Manes.16G050800.v8.1	turquoise
Manes.16G050600.v8.1	black
Manes.16G050400.v8.1	grey
Manes.16G050000.v8.1	turquoise
Manes.16G049900.v8.1	turquoise
Manes.16G049700.v8.1	brown
Manes.16G049600.v8.1	turquoise
Manes.16G048930.v8.1	turquoise
Manes.16G048915.v8.1	turquoise
Manes.16G048900.v8.1	grey
Manes.16G048700.v8.1	tan
Manes.16G048600.v8.1	turquoise
Manes.16G048740.v8.1	yellow
Manes.16G052800.v8.1	turquoise
Manes.16G053000.v8.1	grey
Manes.16G053100.v8.1	grey
Manes.16G054001.v8.1	grey
Manes.16G050850.v8.1	green
Manes.16G054900.v8.1	brown
Manes.16G055032.v8.1	blue
Manes.16G055100.v8.1	grey
Manes.16G056000.v8.1	grey
Manes.16G057200.v8.1	grey
Manes.16G057118.v8.1	grey
Manes.16G057100.v8.1	blue
Manes.16G058078.v8.1	turquoise
Manes.16G058241.v8.1	turquoise
Manes.16G054300.v8.1	grey
Manes.16G054132.v8.1	black
Manes.16G054295.v8.1	grey
Manes.16G054458.v8.1	yellow
Manes.16G053863.v8.1	turquoise
Manes.16G056009.v8.1	grey
Manes.16G060400.v8.1	grey
Manes.16G060450.v8.1	turquoise
Manes.16G060500.v8.1	pink
Manes.16G060551.v8.1	yellow
Manes.16G060576.v8.1	grey
Manes.16G055300.v8.1	turquoise
Manes.16G055400.v8.1	turquoise
Manes.16G055700.v8.1	blue
Manes.16G055800.v8.1	grey
Manes.16G055900.v8.1	turquoise
Manes.16G056900.v8.1	grey
Manes.16G056800.v8.1	turquoise
Manes.16G057225.v8.1	purple
Manes.16G057700.v8.1	blue
Manes.16G057800.v8.1	turquoise
Manes.16G057900.v8.1	grey
Manes.16G058100.v8.1	turquoise
Manes.16G058900.v8.1	turquoise
Manes.16G059100.v8.1	turquoise
Manes.16G059300.v8.1	turquoise
Manes.16G059325.v8.1	grey
Manes.16G059600.v8.1	purple
Manes.16G059900.v8.1	turquoise
Manes.16G060100.v8.1	blue
Manes.16G060200.v8.1	turquoise
Manes.16G060225.v8.1	turquoise
Manes.16G061100.v8.1	grey
Manes.16G060900.v8.1	purple
Manes.16G060700.v8.1	turquoise
Manes.16G060600.v8.1	grey
Manes.16G061200.v8.1	grey
Manes.16G061300.v8.1	turquoise
Manes.16G061400.v8.1	grey
Manes.16G061800.v8.1	turquoise
Manes.16G062100.v8.1	blue
Manes.16G062300.v8.1	blue
Manes.16G062400.v8.1	blue
Manes.16G062600.v8.1	turquoise
Manes.16G062701.v8.1	grey
Manes.16G062800.v8.1	red
Manes.16G063000.v8.1	brown
Manes.16G063200.v8.1	grey
Manes.16G063300.v8.1	turquoise
Manes.16G063500.v8.1	yellow
Manes.16G063700.v8.1	grey
Manes.16G063800.v8.1	black
